item_id,order_id,product_id,quantity,unit_price,discount_percent
2452,1303,129,4,1002.03,5.13
2453,1304,73,5,529.34,10.14
2454,1305,130,2,916.28,21.82
2455,1305,31,3,1058.85,5.83
2456,1306,105,3,795.63,20.28
2457,1306,35,4,199.79,10.66
2458,1307,7,2,1015.09,10.53
2459,1307,219,3,1333.94,0.96
2460,1308,185,2,1653.81,10.87
2461,1309,9,5,1532.21,16.19
2462,1309,132,2,259.26,1.39
2463,1310,194,5,1363.12,5.03
2464,1311,164,4,60.09,6.12
2465,1312,136,4,965.16,100.0
2466,1313,163,2,993.29,11.89
2467,1313,148,5,771.33,20.86
2468,1313,5,2,1166.13,1.55
2469,1314,108,4,6.73,11.16
2470,1315,84,4,1450.92,21.69
2471,1315,9,3,472.85,20.4
2472,1316,2,5,1703.56,30.54
2473,1316,137,4,1344.54,1.32
2474,1317,137,1,109.35,0.42
2475,1317,206,2,763.25,20.26
2476,1318,13,1,1016.57,10.61
2477,1318,99,1,1498.41,10.93
2478,1319,149,1,1739.29,25.9
2479,1320,113,2,1137.29,15.57
2480,1321,147,1,1000.28,0.42
2481,1322,128,1,945.0,100.0
2482,1322,139,3,1180.27,15.72
2483,1323,168,1,357.39,5.6
2484,1323,43,5,512.42,20.63
2485,1323,211,5,70.25,16.52
2486,1324,174,4,1777.13,5.86
2487,1324,43,5,1041.14,1.99
2488,1325,80,1,1167.56,11.64
2489,1325,119,3,525.9,15.39
2490,1325,105,2,294.14,16.33
2491,1325,210,4,1271.63,1.5
2492,1326,32,3,1680.46,11.1
2493,1327,20,4,919.29,0.88
2494,1327,127,1,1069.28,31.56
2495,1327,156,2,1375.01,20.12
2496,1328,82,4,489.32,6.25
2497,1328,215,1,380.54,0.88
2498,1328,165,2,482.99,11.32
2499,1328,193,4,120.14,25.56
2500,1329,94,1,1251.42,0.46
2501,1330,77,3,1221.87,26.04
2502,1331,108,5,1034.33,0.23
2503,1332,27,1,569.84,6.79
2504,1332,89,1,578.98,6.47
2505,1332,95,1,1191.53,16.69
2506,1333,130,2,1786.52,20.45
2507,1333,46,4,579.47,25.1
2508,1334,89,4,368.94,0.41
2509,1334,77,5,1748.97,5.56
2510,1335,87,4,1536.55,26.28
2511,1336,164,2,1448.36,31.99
2512,1337,97,1,1198.84,15.78
2513,1337,131,4,1046.11,6.47
2514,1338,56,4,49.13,15.69
2515,1339,193,2,746.71,1.98
2516,1339,157,2,326.04,10.56
2517,1339,45,2,255.4,15.0
2518,1340,90,2,1234.94,1.46
2519,1341,72,1,1518.75,10.64
2520,1342,22,3,1379.65,0.46
2521,1342,41,5,275.44,5.65
2522,1342,79,4,1045.33,16.9
2523,1343,129,5,1286.26,15.18
2524,1343,94,1,946.49,1.08
2525,1343,75,2,540.01,6.37
2526,1344,54,1,1040.03,21.09
2527,1344,167,3,714.13,26.33
2528,1345,5,5,531.86,0.94
2529,1346,197,1,427.93,1.78
2530,1347,73,4,509.91,0.18
2531,1347,219,2,1545.91,15.46
2532,1347,177,1,701.8,0.75
2533,1348,71,3,1507.57,100.0
2534,1349,219,4,278.31,20.7
2535,1349,1,5,565.4,5.07
2537,1350,164,1,798.74,10.67
2538,1350,28,4,1604.72,0.62
2539,1351,126,5,982.1,0.94
2540,1352,20,4,631.72,21.82
2541,1353,147,2,627.05,100.0
2542,1353,4,4,1361.93,10.75
2543,1353,7,3,1151.46,16.68
2544,1354,60,2,1184.42,16.0
2545,1354,195,3,645.51,15.13
2546,1355,43,3,1357.97,10.31
2547,1355,172,5,134.64,15.36
2548,1356,36,1,1521.31,21.1
2549,1356,107,5,777.05,0.09
2550,1357,183,2,505.01,25.13
2551,1357,14,2,1473.91,15.34
2552,1358,154,4,1466.28,15.48
2553,1358,76,1,1366.84,26.95
2554,1359,91,3,382.82,10.53
2555,1359,92,5,39.39,0.05
2556,1360,143,4,1181.37,21.18
2557,1361,15,3,1687.55,10.99
2558,1362,31,5,229.84,0.98
2559,1362,124,3,523.65,6.38
2560,1362,121,1,874.54,1.43
2561,1363,136,5,1239.61,26.06
2562,1364,123,3,1406.42,10.81
2563,1364,57,4,684.31,0.58
2564,1364,27,2,16.99,0.0
2565,1365,40,3,1513.15,1.07
2566,1365,2,3,392.62,0.73
2567,1366,182,3,872.26,5.26
2568,1366,75,5,1683.9,1.48
2569,1367,118,3,273.3,21.11
2570,1367,99,3,286.33,21.89
2571,1368,160,3,436.39,6.48
2572,1369,138,3,342.83,11.12
2573,1369,181,1,171.92,1.62
2574,1370,85,3,1310.89,1.74
2575,1370,71,5,1715.21,1.97
2576,1371,211,4,1758.11,0.96
2577,1372,9,2,1393.1,0.69
2578,1373,218,5,178.34,1.73
2579,1373,181,4,1739.65,1.25
2580,1374,183,2,1450.18,21.01
2581,1374,117,1,1220.99,6.85
2582,1375,47,2,741.27,0.14
2583,1375,85,4,1794.13,25.84
2584,1376,84,4,1251.16,10.13
2585,1377,31,2,1529.85,16.25
2586,1377,167,2,468.57,26.16
2587,1378,75,1,1295.68,2.0
2588,1378,50,4,1285.31,1.59
2589,1379,136,3,666.3,5.99
2590,1380,214,3,463.21,16.69
2591,1380,2,1,1344.69,1.57
2592,1380,62,1,96.39,6.94
2593,1381,41,5,742.97,15.35
2594,1381,85,3,281.19,26.49
2595,1382,211,5,272.82,20.23
2596,1382,123,2,1463.34,6.65
2597,1383,94,5,1622.9,6.12
2598,1383,187,2,1718.78,5.13
2599,1384,151,2,641.52,15.11
2600,1385,143,3,355.1,6.54
2601,1385,58,1,466.65,30.32
2602,1386,31,2,1621.18,5.79
2603,1387,1,4,203.35,0.9
2604,1387,120,1,793.15,100.0
2605,1388,179,4,287.33,16.83
2606,1389,26,4,1635.66,5.8
2607,1389,113,1,263.19,0.49
2608,1390,148,1,576.83,0.84
2609,1390,108,1,1487.96,5.93
2610,1390,168,1,1229.29,5.04
2611,1390,182,3,63.9,20.79
2612,1391,121,2,173.01,1.59
2614,1392,46,3,286.41,30.23
2615,1392,72,2,606.22,16.89
2616,1393,141,1,661.42,20.48
2617,1394,58,2,212.76,6.61
2618,1395,144,4,537.42,0.74
2620,1395,160,3,69.83,5.99
2621,1396,49,3,1671.45,11.67
2622,1397,45,3,1012.56,11.75
2623,1398,166,2,605.83,0.73
2624,1399,194,4,1252.14,6.73
2625,1399,65,5,605.56,1.96
2626,1400,65,3,956.28,0.13
2627,1400,41,1,359.26,1.53
2628,1400,20,3,271.91,16.83
2629,1401,33,3,1625.79,15.08
2630,1401,1,1,489.24,15.34
2631,1401,143,5,494.08,16.11
2632,1402,197,3,999.08,16.73
2633,1403,35,4,930.01,6.85
2634,1404,5,3,929.4,100.0
2635,1404,131,1,985.98,0.39
2636,1405,9,5,1510.73,1.44
2637,1406,57,3,1723.17,11.65
2638,1406,152,1,1144.4,31.56
2639,1406,180,4,1025.27,6.78
2640,1406,75,4,1733.21,21.55
2641,1407,186,3,1020.94,20.79
2642,1407,208,3,1121.3,21.57
2643,1408,154,1,1525.79,6.72
2644,1408,21,3,1342.43,6.94
2645,1409,195,4,706.38,6.72
2646,1409,6,3,1764.05,11.7
2647,1409,146,4,526.81,0.54
2648,1410,181,5,1580.13,1.78
2649,1410,6,4,1793.13,31.79
2650,1410,126,4,462.14,25.83
2651,1411,209,3,884.56,0.79
2652,1411,83,5,364.14,1.77
2653,1412,209,3,1513.52,15.95
2654,1413,32,5,313.71,5.77
2655,1413,95,5,749.54,0.92
2656,1413,107,5,428.54,20.94
2657,1413,137,2,1105.37,11.51
2658,1414,214,5,1479.04,15.07
2659,1414,211,2,1609.76,1.72
2660,1414,7,4,238.25,1.74
2661,1414,170,5,518.84,6.55
2662,1415,215,3,1255.25,10.06
2663,1415,189,1,1489.43,6.33
2664,1415,147,1,1599.74,5.97
2665,1415,166,2,1353.32,15.2
2666,1416,59,5,454.33,16.69
2667,1417,140,4,846.45,6.24
2668,1418,192,3,260.73,1.18
2669,1418,68,2,651.35,15.95
2670,1418,65,3,805.39,0.33
2671,1419,89,2,172.36,25.56
2672,1419,59,4,345.34,1.65
2673,1420,130,3,321.54,16.52
2674,1420,85,5,1390.49,1.33
2675,1421,15,4,1039.33,26.66
2676,1421,88,2,239.79,10.3
2677,1421,105,1,1534.65,16.41
2678,1422,114,4,947.98,16.04
2679,1423,184,4,1344.59,0.45
2680,1424,164,3,1760.76,11.41
2681,1425,113,2,417.23,11.92
2682,1426,127,4,1029.85,1.35
2683,1426,98,3,529.25,26.89
2684,1427,182,4,999.35,11.62
2685,1427,141,1,46.72,1.48
2686,1428,153,1,714.23,0.64
2687,1428,65,5,1382.16,16.13
2688,1429,172,1,1196.52,1.43
2689,1429,178,4,1620.88,1.32
2690,1430,185,5,1725.7,6.41
2691,1430,133,2,1537.0,25.69
2692,1431,85,1,328.17,1.82
2693,1432,111,4,674.78,5.97
2694,1433,211,2,701.46,20.67
2695,1433,53,1,21.29,16.18
2696,1434,123,1,1135.04,15.36
2697,1434,106,1,1692.97,31.19
2698,1435,182,4,1089.62,6.34
2699,1436,192,1,829.74,15.34
2700,1436,109,5,1183.3,1.98
2701,1436,194,2,699.41,31.83
2702,1437,137,4,1311.13,20.98
2703,1438,195,1,1344.28,15.35
2704,1438,77,4,1514.84,1.45
2705,1438,19,2,1225.36,1.22
2706,1438,169,4,1207.97,1.54
2707,1439,86,4,1257.97,1.16
2708,1439,17,5,1507.13,6.98
2709,1439,167,4,365.53,1.85
2710,1440,100,3,106.39,11.74
2711,1440,217,1,1568.62,21.0
2712,1441,193,2,1573.19,15.95
2713,1442,107,3,1676.16,6.26
2714,1443,192,5,709.66,6.39
2715,1444,183,1,856.19,31.39
2716,1444,196,5,1675.15,1.41
2717,1445,13,2,1035.12,1.39
2718,1445,101,5,1031.61,5.52
2719,1446,140,5,520.39,5.96
2720,1447,135,3,315.14,10.75
2721,1447,106,1,853.89,16.81
2722,1447,40,2,1248.43,5.26
2723,1447,172,1,1565.98,20.39
2724,1448,200,2,1096.99,0.47
2725,1449,157,4,191.45,15.39
2726,1450,125,2,741.92,16.7
2728,1451,141,3,1308.12,1.09
2729,1452,80,3,1351.55,15.68
2730,1453,28,1,1013.81,11.78
2731,1453,126,3,460.28,6.18
2732,1454,110,4,352.98,6.27
2733,1454,57,2,544.13,5.55
2734,1455,123,5,1610.03,1.59
2735,1456,129,1,1110.96,0.0
2736,1456,141,4,444.55,30.1
2737,1456,75,1,578.49,10.5
2738,1457,165,5,771.59,10.54
2739,1457,61,4,682.88,11.5
2740,1458,24,4,1353.72,6.44
2741,1458,158,4,1163.75,11.05
2742,1459,175,3,1626.17,20.91
2743,1459,157,5,459.43,1.92
2744,1460,112,2,1520.44,0.68
2745,1461,113,2,147.45,0.55
2746,1462,19,5,151.08,11.13
2747,1462,127,5,1567.5,11.95
2748,1462,153,1,1152.45,0.12
2749,1463,30,4,418.06,0.73
2750,1464,58,3,548.74,0.82
2751,1465,35,2,1100.07,1.77
2752,1465,105,3,429.96,6.58
2753,1466,81,5,1208.63,0.79
2754,1466,187,1,1071.97,26.05
2755,1466,84,4,910.12,20.29
2756,1466,49,4,1534.23,5.09
2757,1467,209,5,1305.9,21.69
2758,1467,169,5,1792.4,10.65
2759,1468,15,3,503.01,5.09
2760,1468,41,5,1611.01,16.94
2761,1468,5,4,1103.82,16.38
2762,1469,41,3,524.92,0.67
2763,1470,128,1,126.5,5.41
2764,1471,202,4,300.44,20.63
2766,1472,196,2,1244.78,20.73
2767,1472,161,4,259.77,11.74
2768,1473,179,1,631.82,16.7
2769,1473,47,1,1404.17,10.64
2770,1474,212,2,872.89,26.87
2771,1474,209,5,1388.78,1.96
2772,1474,22,2,854.28,5.01
2773,1475,213,5,672.7,0.82
2774,1475,53,4,1402.16,16.86
2775,1476,109,3,1201.74,0.8
2776,1476,90,5,643.53,16.47
2777,1477,1,3,1698.48,16.34
2778,1478,4,3,75.18,1.65
2779,1479,141,1,51.29,10.64
2780,1479,55,3,874.55,0.72
2781,1480,40,3,1694.45,0.57
2782,1480,189,3,1045.84,0.76
2783,1481,211,1,159.35,11.26
2784,1481,166,3,34.88,1.33
2785,1481,213,3,607.61,1.9
2786,1482,6,4,1574.08,11.36
2787,1482,156,3,1124.75,1.3
2788,1483,130,1,1656.96,1.31
2789,1483,75,4,256.49,0.73
2790,1484,10,5,1314.54,0.13
2791,1485,48,3,493.5,11.57
2792,1485,103,2,1209.79,0.08
2793,1486,182,5,37.63,16.75
2794,1486,140,4,894.99,0.63
2795,1487,190,4,96.42,11.89
2796,1488,152,5,1743.65,21.94
2797,1489,5,2,1544.99,10.76
2798,1490,14,1,688.93,1.85
2799,1491,29,2,1559.62,0.22
2800,1492,45,2,1417.0,26.17
2801,1492,164,5,1695.56,5.73
2802,1493,158,4,219.92,26.3
2803,1493,127,1,1679.44,0.56
2804,1494,214,3,808.8,20.67
2805,1495,48,4,473.92,31.36
2806,1496,203,4,1330.68,1.97
2807,1496,215,5,1437.7,0.44
2808,1497,153,5,875.77,5.04
2809,1498,64,5,708.96,0.33
2810,1499,1,4,509.97,15.62
2811,1499,70,1,1435.18,5.25
2812,1500,88,4,159.93,1.63
